start_jid,end_jid,sfzh,hcbc
57123,340008824,440500195012252355,L437
65088,340008824,230108199312265922,L437
36624,340008824,130705195103301749,L437
91525,340008824,211004194202159495,L437
81438,340008824,440514194401077873,L437
64460,440003302,320101197905293660,Z793
93127,440003302,330110194801111783,Z793
55896,440003302,410329195901312350,Z793
73752,440003302,429000197511146625,Z793
68002,440003302,341821196608145411,Z793
64460,240002211,320101197905293660,T523
82454,240002211,340823194303297660,T523
6645,240002211,450923198610199242,T523
84761,240002211,340101198712207963,T523
24298,240002211,441882196305115609,T523
64460,840009621,320101197905293660,N460
94224,840009621,450401194408232260,N460
36435,840009621,422827193306013654,N460
78162,840009621,33000019710918325X,N460
81490,840009621,510106193501056238,N460
64460,840003361,320101197905293660,Y415
8365,840003361,542429198003275033,Y415
21506,840003361,511001193703124124,Y415
11033,840003361,350800196604163283,Y415
45454,840003361,621125197112184221,Y415
64460,140008354,320101197905293660,A056
67076,140008354,653101196711105654,A056
26935,140008354,37070419370102455X,A056
65214,140008354,150223198810171237,A056
81138,140008354,210124197102064628,A056
68844,140007332,370612196011139593,Z655
96192,140007332,140931197002238693,Z655
68311,140007332,340506195512242748,Z655
56348,140007332,411400195111242259,Z655
68646,140007332,532923198501113659,Z655
68844,740005606,370612196011139593,C781
51905,740005606,61011419490124181X,C781
38556,740005606,130921199104027373,C781
93184,740005606,371425199906142027,C781
61658,740005606,36082919920927378X,C781
68844,140003242,370612196011139593,L265
1544,140003242,610928196308186945,L265
61281,140003242,542625193401078628,L265
77811,140003242,420104194410230325,L265
93424,140003242,44022219351231085X,L265
68844,940008902,370612196011139593,L840
29992,940008902,350201196408208038,L840
67630,940008902,420381199210295665,L840
75029,940008902,320482199102040399,L840
58857,940008902,610621196110030936,L840
68530,340008660,220802196508111188,L559
24395,340008660,530621194101168790,L559
19492,340008660,410105195905285829,L559
37782,340008660,532601193410270862,L559
83504,340008660,370826196911063968,L559
68530,340008456,220802196508111188,Z521
37426,340008456,431022199406251759,Z521
47062,340008456,350526193506055370,Z521
41449,340008456,542200193905316504,Z521
97090,340008456,230201197711058084,Z521
68530,640002919,220802196508111188,T960
44019,640002919,52062419511004699X,T960
93130,640002919,13060119370628401X,T960
42234,640002919,321003198502143361,T960
7673,640002919,330206193307282305,T960
6199,240009266,522726193705161031,K064
16223,240009266,411322195902276300,K064
47851,240009266,469025196205045965,K064
25505,240009266,131121195406132645,K064
14283,240009266,130428194206231038,K064
6199,740006324,522726193705161031,E025
87807,740006324,520112193912161859,E025
37967,740006324,65302219420429980X,E025
73224,740006324,220600194706088174,E025
97197,740006324,520302197410247683,E025
24395,540007721,530621194101168790,L725
44008,540007721,210905195302218367,L725
97620,540007721,330602199701305062,L725
27875,540007721,654000193608186164,L725
63474,540007721,442000200004033759,L725
24395,340001573,530621194101168790,C164
9135,340001573,430405194512296653,C164
9900,340001573,520322193909158038,C164
89721,340001573,370613196802074171,C164
65891,340001573,410211198303170836,C164
56455,640004343,450502193405308079,N501
4934,640004343,150783199409294001,N501
3863,640004343,420200199612303417,N501
95871,640004343,610600195002082935,N501
33827,640004343,500100195203015234,N501
56455,140003940,450502193405308079,Z911
63566,140003940,11010019911215172X,Z911
56683,140003940,611001199405148612,Z911
49432,140003940,542430198911135170,Z911
79479,140003940,330921195308031306,Z911
56455,340003215,450502193405308079,K881
1674,340003215,341323197701125474,K881
97620,340003215,330602199701305062,K881
55638,340003215,511402194007057637,K881
45594,340003215,330782196001219028,K881
56455,840001694,450502193405308079,C331
84618,840001694,420300197505316366,C331
37208,840001694,370404198612217356,C331
15966,840001694,220700197110312445,C331
83927,840001694,330801197202127084,C331
67076,240001564,653101196711105654,Z451
14094,240001564,511423199007078731,Z451
4710,240001564,512001193108270996,Z451
19086,240001564,330902194311276669,Z451
16828,240001564,220100197508156494,Z451
67076,640000144,653101196711105654,A352
61653,640000144,410304194712286868,A352
48573,640000144,610222194202025048,A352
67510,640000144,511600195102079239,A352
97703,640000144,330921199912025701,A352
67076,240002164,653101196711105654,S098
83877,240002164,430724193108089960,S098
4248,240002164,430621198702157928,S098
43584,240002164,310115196311090913,S098
17677,240002164,540224198107187340,S098
14094,740001659,511423199007078731,H890
78771,740001659,150222193809079565,H890
33140,740001659,340402197111051367,H890
51846,740001659,330301193005151776,H890
45195,740001659,34172319750817716X,H890
14094,740005850,511423199007078731,N618
33591,740005850,152529198208148735,N618
67052,740005850,371702194903104016,N618
27034,740005850,370611193811038264,N618
79731,740005850,370782195412093258,N618
14094,840001367,511423199007078731,Y347
87000,840001367,310110194906041343,Y347
51846,840001367,330301193005151776,Y347
31009,840001367,340621195903099992,Y347
32786,840001367,621002194612049591,Y347
52991,740003868,520603198008080552,C931
61731,740003868,130304196712092571,C931
9135,740003868,430405194512296653,C931
74531,740003868,230129199002250137,C931
41293,740003868,330784194906207842,C931
52991,440001550,520603198008080552,H280
32419,440001550,440606198605133324,H280
442,440001550,360923196801061229,H280
91079,440001550,371083196305074688,H280
27034,440001550,370611193811038264,H280
52991,540009643,520603198008080552,A140
4923,540009643,371325199707083110,A140
73016,540009643,110112198411162016,A140
32876,540009643,632324194811010443,A140
82433,540009643,152531195502021944,A140
52991,740009374,520603198008080552,T027
28077,740009374,510522194403033311,T027
88068,740009374,421001197712180562,T027
6160,740009374,152525197905287861,T027
68029,740009374,370305196108129439,T027
52991,540003116,520603198008080552,R694
58788,540003116,411103195405099577,R694
77779,540003116,220112197308059214,R694
97129,540003116,34132419440305894X,R694
4661,540003116,511100198906040627,R694
5382,440000761,620000194510273687,N234
63566,440000761,11010019911215172X,N234
87010,440000761,420105193311119260,N234
83335,440000761,522301194505194950,N234
4671,440000761,22080019490120010X,N234
5382,540001866,620000194510273687,R574
87911,540001866,13092519330628099X,R574
82767,540001866,410101194308196350,R574
93553,540001866,620101200103047455,R574
34823,540001866,140924193610149174,R574
58838,140002473,640400199511163015,C280
58788,140002473,411103195405099577,C280
58233,140002473,420505193903242256,C280
57017,140002473,361028197909288351,C280
11644,140002473,350821196412144207,C280
58838,840004028,640400199511163015,E065
25081,840004028,350301198110057729,E065
52627,840004028,340221195106165924,E065
59614,840004028,522723198704099401,E065
99007,840004028,420117198802048143,E065
64255,440004971,35020619350809577X,C119
3988,440004971,440100194608256801,C119
92645,440004971,13092419891111104X,C119
13694,440004971,360926195209125443,C119
96125,440004971,431129199904140832,C119
64255,840002051,35020619350809577X,N676
97162,840002051,511132198512072985,N676
42530,840002051,430401197501147490,N676
66400,840002051,430529198810104466,N676
79516,840002051,440604193101247541,N676
64255,840002603,35020619350809577X,E214
55271,840002603,341600195512074746,E214
73100,840002603,430203193609254769,E214
44573,840002603,54022219360813898X,E214
76128,840002603,23012619761206873X,E214
37097,540002744,210304197604195586,T223
46315,540002744,440514200011181155,T223
21966,540002744,441402198502196343,T223
34826,540002744,610826193112146472,T223
59038,540002744,451223195304165668,T223
37097,540007765,210304197604195586,Y346
12941,540007765,542227195712226317,Y346
26935,540007765,37070419370102455X,Y346
35123,540007765,23071519631115078X,Y346
36987,540007765,431124198504088223,Y346
37097,440003747,210304197604195586,H822
93946,440003747,510108194105014711,H822
23527,440003747,360301199405137722,H822
47769,440003747,620302195904233497,H822
68716,440003747,41058119560503660X,H822
89138,240000545,420607193308061176,T824
63053,240000545,210103199811274959,T824
88135,240000545,451425199208302193,T824
95527,240000545,650100193206134179,T824
17842,240000545,341621195711258670,T824
89138,740009867,420607193308061176,R498
97890,740009867,32092219491018943X,R498
55520,740009867,500109200107227481,R498
72647,740009867,371002195301063735,R498
74122,740009867,450681194107294014,R498
89138,640008143,420607193308061176,R767
15884,640008143,441882197006068675,R767
63912,640008143,350625194106152300,R767
64443,640008143,621121197603171980,R767
4815,640008143,371522198108110604,R767
52383,340009448,430800194705062693,R380
31976,340009448,130204193604131183,R380
17094,340009448,371427193504125289,R380
61133,340009448,320826194304126500,R380
68237,340009448,441202197812215559,R380
52383,340002922,430800194705062693,S513
98173,340002922,520203196603107464,S513
81430,340002922,610601197012105286,S513
41619,340002922,361001196205211853,S513
49539,340002922,532531198312090943,S513
52383,540005669,430800194705062693,K089
87881,540005669,421181193602211195,K089
35191,540005669,230822199311166258,K089
88105,540005669,510104197804141531,K089
12736,540005669,610112195106121917,K089
87911,340006878,13092519330628099X,A492
71051,340006878,371327197108168001,A492
16223,340006878,411322195902276300,A492
78756,340006878,520000194305232188,A492
8310,340006878,411281195612208232,A492
87911,740002546,13092519330628099X,T784
68311,740002546,340506195512242748,T784
5760,740002546,653200198409231770,T784
93597,740002546,430525199509204774,T784
34592,740002546,140829193407179550,T784
87911,340002579,13092519330628099X,Z296
8931,340002579,610702200001240665,Z296
93130,340002579,13060119370628401X,Z296
93424,340002579,44022219351231085X,Z296
5866,340002579,510727194007025056,Z296
87911,240006431,13092519330628099X,H221
74282,240006431,440801199306110601,H221
15572,240006431,451027195002159857,H221
91079,240006431,371083196305074688,H221
53790,240006431,130000196406251544,H221
15060,240009159,640303193104017826,K407
15482,240009159,542128196202214565,K407
1826,240009159,542122194504255023,K407
44126,240009159,22011319510209218X,K407
46715,240009159,150524195712232904,K407
15060,240006392,640303193104017826,R413
2244,240006392,320900197112100280,R413
17963,240006392,610103194507125942,R413
85491,240006392,340124197209109151,R413
98376,240006392,140700194605125648,R413
15060,340000651,640303193104017826,N109
9497,340000651,350622197907313658,N109
45186,340000651,532503197610084429,N109
94217,340000651,430581196812318069,N109
25505,340000651,131121195406132645,N109
15060,340005043,640303193104017826,Z648
68791,340005043,210202196402112890,Z648
31366,340005043,220112197904150225,Z648
64657,340005043,211404195504235939,Z648
64712,340005043,45010319760626620X,Z648
87865,340005525,410503196702213378,G913
97365,340005525,45012219590424325X,G913
23945,340005525,421000193504118946,G913
47359,340005525,510823194712300981,G913
76128,340005525,23012619761206873X,G913
87865,240007298,410503196702213378,K038
43166,240007298,620623195104275689,K038
71211,240007298,421200195912033300,K038
98328,240007298,431101194307257507,K038
63860,240007298,420116199803033769,K038
87865,940007712,410503196702213378,Z798
21966,940007712,441402198502196343,Z798
79479,940007712,330921195308031306,Z798
9702,940007712,341524195611177420,Z798
22935,940007712,230227193103106543,Z798
68707,840002537,410602197903092617,Y567
35696,840002537,610724196806293894,Y567
91425,840002537,140622193603030774,Y567
62632,840002537,210902195201037568,Y567
65052,840002537,130728196312149826,Y567
68707,340004670,410602197903092617,H926
73496,340004670,610926196805182619,H926
98497,340004670,330382199509080401,H926
84924,340004670,500103197509054429,H926
56228,340004670,445301193608121277,H926
68707,240003681,410602197903092617,N310
66749,240003681,150202193702266277,N310
1823,240003681,341024195512187837,N310
68662,240003681,210901193910153232,N310
2517,240003681,13112319380611110X,N310
49699,540003719,53092319951124011X,E094
25737,540003719,620700196603071360,E094
68002,540003719,341821196608145411,E094
17639,540003719,542100194305045711,E094
29517,540003719,320600193303194094,E094
49699,940003694,53092319951124011X,C654
49520,940003694,321101199502202453,C654
89023,940003694,54243119791222808X,C654
