jid,phone,province,city
10000722,13087544699,海南省,兴城市
10000723,18002718657,山东省,柳州市
10000724,14532708029,山东省,冬梅市
10000725,18843594815,北京市,波市
10000726,18636945553,黑龙江省,萍市
10000727,14717744781,广东省,娜县
10000728,13711817643,安徽省,辽阳县
10000729,15959702511,重庆市,淮安县
10000730,14786174723,江苏省,想县
10000731,18911607975,广西壮族自治区,荣市
10000732,18819328683,天津市,鑫县
10000733,18058620137,陕西省,永安县
10000734,13280138701,江苏省,鹏市
10000735,15186155297,西藏自治区,欣市
10000736,18141807257,浙江省,长沙市
10000737,18651890705,四川省,六盘水县
10000738,18894376598,福建省,成县
10000739,15066297870,河南省,秀英县
10000740,18843702267,浙江省,潮州市
10000741,18009479253,陕西省,丹县
10000742,13853746582,北京市,张家港市
10000743,13006843347,山东省,兰州县
10000744,18102171716,上海市,明县
10000745,15341766138,湖北省,静市
10000746,13561032478,山东省,杭州县
10000747,15373424031,江苏省,秀英县
10000748,15582873467,青海省,浩市
10000749,18665440798,西藏自治区,阜新市
10000750,13267504632,海南省,嘉禾市
10000751,15756574755,四川省,辉县
10000752,15940782838,安徽省,刚县
10000753,15968775319,辽宁省,云市
10000754,18019275635,河南省,凯市
10000755,13151234892,江西省,俊县
10000756,13409449631,上海市,鹏县
10000757,13265046078,内蒙古自治区,桂香县
10000758,18206320553,青海省,南京市
10000759,13068823172,山西省,宜都市
10000760,13673967040,内蒙古自治区,香港县
10000761,15368257441,北京市,通辽县
10000762,13662521432,陕西省,畅县
10000763,15381762358,贵州省,龙县
10000764,18802112499,台湾省,雷市
10000765,13626888706,河北省,阳市
10000766,14506912503,上海市,沈阳县
10000767,15530802823,吉林省,兴安盟市
10000768,15637041184,北京市,想市
10000769,13986807607,四川省,拉萨县
10000770,13978656792,澳门特别行政区,巢湖市
10000771,18925892075,内蒙古自治区,雪县
10000772,13745570923,黑龙江省,慧市
10000773,13740919937,安徽省,凯县
10000774,18063391871,四川省,澳门市
10000775,15145381423,辽宁省,玉梅市
10000776,14570865111,湖南省,哈尔滨县
10000777,15132591847,澳门特别行政区,宜都县
10000778,15027659328,香港特别行政区,春梅县
10000779,15008534519,内蒙古自治区,郑州市
10000780,14592630089,黑龙江省,南宁市
10000781,13799109104,江苏省,婷县
10000782,13292561545,澳门特别行政区,建华县
10000783,18198409711,吉林省,南宁县
10000784,15133934606,新疆维吾尔自治区,长春县
10000785,13051026904,吉林省,俊市
10000786,18532592694,贵州省,冬梅市
10000787,13778741885,台湾省,敏县
10000788,13663268644,台湾省,长沙县
10000789,15654022107,贵州省,文市
10000790,18053511716,辽宁省,文市
10000791,13785852258,山东省,大冶县
10000792,14796313417,香港特别行政区,梧州县
10000793,18716277290,香港特别行政区,萍县
10000794,13151044728,北京市,想县
10000795,15330433837,甘肃省,磊县
10000796,13921912169,青海省,雪梅市
10000797,13162648417,江西省,俊市
10000798,15114782112,辽宁省,太原县
10000799,13010701036,上海市,洁市
10000800,15290842038,重庆市,丽丽县
10000801,18003837885,广东省,贵阳市
10000802,15696948587,广西壮族自治区,坤市
10000803,14510978222,江西省,宇县
10000804,14533876740,海南省,合山县
10000805,13697506865,广西壮族自治区,辛集市
10000806,13352636035,河南省,六安市
10000807,15115087306,吉林省,呼和浩特市
10000808,18645054318,香港特别行政区,鹏市
10000809,15877277045,云南省,峰市
10000810,13265139070,吉林省,华县
10000811,13650991842,贵州省,呼和浩特县
10000812,15370347177,重庆市,春梅县
10000813,18911427176,澳门特别行政区,雪市
10000814,15588788436,天津市,宁德市
10000815,18025763436,湖南省,太原市
10000816,14538954533,新疆维吾尔自治区,辽阳市
10000817,13774980444,云南省,兰英县
10000818,15905645121,澳门特别行政区,武汉市
10000819,14749097666,甘肃省,杨县
10000820,15525279622,浙江省,兰州市
10000821,13016862845,台湾省,石家庄市
10000822,13489968166,内蒙古自治区,惠州市
10000823,18734208753,甘肃省,长沙市
10000824,15132516589,贵州省,上海县
10000825,15217086558,澳门特别行政区,桂芝县
10000826,13983242717,青海省,南宁县
10000827,18998416198,辽宁省,合肥市
10000828,13924042699,广东省,斌县
10000829,15032358519,福建省,洁县
10000830,13455458401,云南省,柳州市
10000831,13541414525,贵州省,福州县
10000832,13403350954,吉林省,云县
10000833,13209801329,福建省,辛集县
10000834,15252385915,西藏自治区,佳市
10000835,13615469018,青海省,惠州县
10000836,15551381968,四川省,丹市
10000837,13015990424,重庆市,梧州市
10000838,13343886340,内蒙古自治区,辽阳市
10000839,13624871100,河南省,金凤市
10000840,15207020804,香港特别行政区,芳市
10000841,18844259714,黑龙江省,长春市
10000842,18262527083,广东省,成都县
10000843,15344157552,新疆维吾尔自治区,欢市
10000844,15253422480,云南省,宜都县
10000845,14707645361,上海市,兵县
10000846,13744262494,贵州省,成都县
10000847,18746230102,青海省,阜新市
10000848,18825494962,新疆维吾尔自治区,红梅市
10000849,18095873016,湖南省,哈尔滨县
10000850,18238503299,海南省,雪梅市
10000851,18692741179,贵州省,辽阳县
10000852,18157988706,重庆市,建军县
10000853,18814224475,江西省,桂珍县
10000854,18838332543,台湾省,澳门县
10000855,14500903105,安徽省,玉梅县
10000856,18252754575,浙江省,六盘水县
10000857,15760782742,内蒙古自治区,晶县
10000858,18774804207,河南省,雷县
10000859,14593352589,重庆市,邯郸市
10000860,13652187658,台湾省,秀梅县
10000861,18934719096,辽宁省,海燕市
10000862,15786567382,陕西省,大冶县
10000863,14556639644,四川省,通辽县
10000864,13096088016,河南省,勇市
10000865,13753236707,澳门特别行政区,拉萨县
10000866,15884582078,青海省,兰州市
10000867,15071535572,河北省,阳县
10000868,14593073971,广东省,台北县
10000869,18922670667,上海市,辽阳市
10000870,15985041208,青海省,贵阳市
10000871,13491594205,广西壮族自治区,沈阳市
10000872,13834184909,浙江省,淑英县
10000873,18893391069,河北省,邯郸市
10000874,14707074511,海南省,桂兰市
10000875,13715039786,黑龙江省,南宁市
10000876,18084618241,山东省,志强市
10000877,14533938191,江西省,合肥市
10000878,18295857804,北京市,欣市
10000879,18634599280,四川省,郑州县
10000880,15112295024,澳门特别行政区,华市
10000881,13735926303,河南省,太原市
10000882,15875750630,天津市,萍市
10000883,15865327722,云南省,乌鲁木齐县
10000884,18960136251,陕西省,郑州县
10000885,15616318248,香港特别行政区,张家港县
10000886,13951868363,香港特别行政区,海燕市
10000887,18569359935,北京市,凯县
10000888,14703213482,海南省,兴城县
10000889,13631562141,江苏省,沈阳市
10000890,13500712958,四川省,莹县
10000891,18573636481,天津市,太原县
10000892,18716332777,河南省,大冶县
10000893,15218870948,安徽省,娟县
10000894,13644405983,江西省,秀梅县
10000895,18627843713,北京市,呼和浩特县
10000896,15376970631,山西省,重庆市
10000897,14543054111,西藏自治区,瑞县
10000898,18070448014,青海省,南宁市
10000899,15074538774,香港特别行政区,西宁市
10000900,13706285652,新疆维吾尔自治区,秀云市
10000901,15587280251,广东省,建平市
10000902,15510591827,上海市,阜新县
10000903,15904672461,辽宁省,畅市
10000904,15602478949,陕西省,嘉禾县
10000905,18193672024,广东省,云县
10000906,13502393233,湖南省,云县
10000907,15058172754,宁夏回族自治区,潜江市
10000908,15554487481,贵州省,梧州市
10000909,15513235218,河北省,岩市
10000910,13037659829,湖北省,丽丽县
10000911,13236962750,福建省,齐齐哈尔县
10000912,18886434134,新疆维吾尔自治区,畅市
10000913,15179995990,陕西省,金凤县
10000914,13956167109,河北省,斌县
10000915,14591805744,黑龙江省,岩市
10000916,15540590653,河南省,鑫县
10000917,15057271848,重庆市,秀珍市
10000918,18266876690,内蒙古自治区,淑珍县
10000919,13593432976,河南省,杭州市
10000920,13012209679,甘肃省,邯郸县
10000921,13653821726,重庆市,天津县
10000922,15354374652,台湾省,银川县
10000923,13878810751,内蒙古自治区,海门市
10000924,18018660703,宁夏回族自治区,俊市
10000925,13131448999,吉林省,北京市
10000926,13246923149,湖南省,宁市
10000927,13223791032,浙江省,兵市
10000928,15588766850,海南省,关岭县
10000929,18776942047,上海市,建国市
10000930,15266208659,湖南省,潮州市
10000931,15281115370,山东省,想市
10000932,14712690315,浙江省,林县
10000933,13049574838,天津市,佳市
10000934,14771673178,海南省,淑兰市
10000935,13043889785,浙江省,平县
10000936,15568103173,台湾省,海燕县
10000937,14511668563,内蒙古自治区,荆门县
10000938,13097603464,重庆市,利市
10000939,15374884338,山西省,淑英县
10000940,15842176838,天津市,洁县
10000941,13606763105,澳门特别行政区,南京县
10000942,13151966486,甘肃省,荆门市
10000943,13113693812,江西省,郑州市
10000944,15341804989,青海省,天津市
10000945,15923430626,天津市,哈尔滨市
10000946,15993025967,江西省,哈尔滨市
10000947,18919061031,湖南省,福州市
10000948,18843947586,海南省,兰州县
10000949,15155503902,甘肃省,六安县
10000950,18563627831,山西省,大冶县
10000951,18675375025,河北省,桂珍县
10000952,18169479415,天津市,建华县
10000953,15239739386,重庆市,桂英县
10000954,13072251222,河北省,倩市
10000955,13387972941,澳门特别行政区,巢湖市
10000956,18908238086,台湾省,梧州县
10000957,15245218648,河北省,长春市
10000958,14586545117,内蒙古自治区,天津市
10000959,14596283739,青海省,龙县
10000960,15300112766,甘肃省,淮安市
10000961,13112414426,山东省,雷县
10000962,13350401639,台湾省,凯市
10000963,18238040928,江苏省,霞县
10000964,18503866350,湖南省,雷县
10000965,14769106225,北京市,玉市
10000966,15849219350,浙江省,旭市
10000967,14785335045,湖北省,伟市
10000968,18525285057,黑龙江省,北镇县
10000969,15626631617,辽宁省,齐齐哈尔县
10000970,15691242096,湖北省,坤市
10000971,18128881897,内蒙古自治区,永安市
10000972,14717209488,北京市,太原县
10000973,13193312365,河南省,建县
10000974,13056445193,宁夏回族自治区,雪市
10000975,18762425257,江西省,磊县
10000976,18740078991,海南省,桂英县
10000977,15339554905,宁夏回族自治区,晨县
10000978,15296192597,青海省,云市
10000979,13247612025,贵州省,淑珍县
10000980,13844054865,贵州省,重庆市
10000981,18787299463,青海省,桂花县
10000982,18575421968,香港特别行政区,石家庄市
10000983,13273710081,河南省,沈阳县
10000984,15751096855,贵州省,柳州市
10000985,14777389099,云南省,关岭县
10000986,15032078052,广西壮族自治区,晨市
10000987,13147153187,香港特别行政区,东莞县
10000988,18767636276,湖南省,红县
10000989,15163672288,山西省,娟市
10000990,13824884392,湖南省,强县
10000991,13187950397,云南省,畅县
10000992,15982407095,西藏自治区,香港市
10000993,18099385220,西藏自治区,玉华县
10000994,13524406393,福建省,长春市
10000995,13190748148,宁夏回族自治区,潜江市
10000996,13192194098,台湾省,娟市
10000997,15233698329,山东省,哈尔滨县
10000998,18681627698,宁夏回族自治区,淮安县
10000999,18654992131,甘肃省,鑫市
10001000,15665627857,贵州省,成都县
10001001,13379389386,河北省,博县
10001002,13677845655,河北省,淑珍县
10001003,15785907475,香港特别行政区,兰州县
10001004,18542222443,河北省,淑华市
10001005,14547487396,青海省,鑫县
10001006,13357747658,湖北省,拉萨县
10001007,13020415937,澳门特别行政区,济南市
10001008,13798599946,上海市,马鞍山县
10001009,15328899708,西藏自治区,嘉禾县
10001010,13102530080,新疆维吾尔自治区,呼和浩特市
10001011,15672085423,海南省,小红县
10001012,15102399117,河南省,强市
10001013,18745845574,河北省,浩县
10001014,18780353783,江西省,兴安盟县
10001015,14721131004,吉林省,台北市
10001016,18282974184,浙江省,北镇县
10001017,13941340868,湖北省,关岭县
10001018,14776242881,江西省,深圳县
10001019,14597988270,甘肃省,深圳县
10001020,14589007114,安徽省,东莞县
10001021,15505539964,山东省,瑜县
10001022,13497043194,黑龙江省,西宁市
10001023,13408434426,安徽省,关岭市
10001024,15834914561,北京市,张家港县
10001025,15565622826,山西省,石家庄县
10001026,13703326323,湖北省,飞县
10001027,18981442496,澳门特别行政区,通辽市
10001028,18811127175,海南省,云县
10001029,15721893837,安徽省,欢市
10001030,15617894080,河北省,合肥市
10001031,18004557298,吉林省,澳门县
10001032,15276530107,青海省,北镇县
10001033,13189365005,天津市,武汉县
10001034,18224566429,河南省,建平县
10001035,15339827238,浙江省,明县
10001036,18977281352,青海省,涛县
10001037,15896009951,新疆维吾尔自治区,香港市
10001038,15200707374,河北省,洋市
10001039,18238687813,湖北省,红霞县
10001040,15775778087,福建省,贵阳市
10001041,18569248698,北京市,太原县
10001042,15323195253,台湾省,合肥市
10001043,15664731024,广东省,杭州县
10001044,13124396885,江西省,俊县
10001045,18616518676,贵州省,秀珍县
10001046,14765289935,天津市,静市
10001047,18696203110,江西省,马鞍山市
10001048,18204463833,海南省,涛市
10001049,13427050314,山东省,桂芳县
10001050,18521761251,上海市,香港市
10001051,14702468862,广西壮族自治区,潜江县
10001052,13993422668,河北省,上海市
